"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-25","12.08",,,"0.00",,"0.0","0","67","77","56",,"  230","  230",,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-26","8.28",,,"0.00",,"0.0","0","72","84","61",,"  200","  190",,"21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-27","9.84",,,"0.00",,"0.0","0","74","81","67",,"  240","  230",,"21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-28","7.61",,,"0.06",,"0.0","0","76","90","65",,"  180","  170",,"23.0","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-29","9.40",,,"0.00",,"0.0","0","76","86","69",,"  240","  250",,"18.1","23.9",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-30","12.30",,,"0.00",,"0.0","0","72","78","63",,"  250","  220",,"23.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-05-31","6.93",,,"0.00",,"0.0","0","70","82","60",,"  340","  350",,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-01","9.17",,,"0.00",,"0.0","0","66","81","53",,"   60","   50",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-02","10.96",,,"0.18",,"0.0","0","71","75","65",,"  230","  210",,"21.9","27.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-03","5.59",,,"0.00",,"0.0","0","71","82","59",,"  210","  220",,"15.0","21.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-04","6.26",,,"0.00",,"0.0","0","69","83","57",,"   60","   40",,"16.1","19.9",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-05","15.66",,,"0.06",,"0.0","0","69","73","64",,"  240","  250",,"29.1","38.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-06","15.66",,,"0.03",,"0.0","0","67","74","60",,"  240","  230",,"29.1","38.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-07","10.74",,,"0.17",,"0.0","0","62","68","55",,"  230","  230",,"25.9","36.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-08","12.97",,,"0.05",,"0.0","0","54","59","49",,"  260","  250",,"23.9","32.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-09","10.51",,,"0.00",,"0.0","0","54","65","46",,"  240","  240",,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-10","5.82",,,"0.00",,"0.0","0","60","73","44",,"  230","  240",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-11","14.99",,,"0.00",,"0.0","0","69","78","59",,"  250","  230",,"25.9","34.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-12","15.21",,,"0.00",,"0.0","0","66","73","56",,"  340","  340",,"25.9","34.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-13","8.50",,,"0.00",,"0.0","0","58","63","50",,"  240","  240",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-14","4.70",,,"0.00",,"0.0","0","60","74","46",,"  350","  350",,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-15","5.82",,,"0.12",,"0.0","0","68","85","54",,"  350","  350",,"15.0","19.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-16","10.51",,,"0.00",,"0.0","0","71","83","62",,"   90","   80",,"23.0","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-17","6.93",,,"0.00",,"0.0","0","73","87","56",,"   80","   80",,"17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-18","8.05",,,"0.00",,"0.0","0","74","86","61",,"  230","  240",,"16.1","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-19","9.17",,,"0.00",,"0.0","0","74","84","60",,"  220","  230",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-20","17.45",,,"0.41",,"0.0","0","76","84","66",,"  260","  250",,"31.1","42.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-21","8.50",,,"0.00",,"0.0","0","71","77","58",,"  240","  220",,"18.1","23.0",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-22","10.29",,,"0.01",,"0.0","0","69","75","60",,"  320","  290",,"21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-23","6.49",,,"0.00",,"0.0","0","67","78","57",,"  350","  360",,"16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-24","5.82",,,"0.00",,"0.0","0","68","83","51",,"   30","  360",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-25","5.14",,,"0.00",,"0.0","0","73","88","58",,"  250","  250",,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-26","10.51",,,"0.00",,"0.0","0","78","90","65",,"  260","  260",,"23.0","29.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-27","13.42",,,"0.28",,"0.0","0","77","83","71",,"  220","  220",,"21.9","28.0","    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-28","8.95",,,"0.00",,"0.0","0","71","76","63",,"  230","  230",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-29","8.72",,,"0.00",,"0.0","0","67","74","60",,"  240","  250",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-06-30","6.49",,,"0.00",,"0.0","0","68","80","56",,"  230","  230",,"14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-01","12.97",,,"0.00",,"0.0","0","68","75","58",,"  250","  260",,"29.1","36.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-02","12.30",,,"0.00",,"0.0","0","64","74","55",,"  240","  230",,"25.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-03","9.62",,,"0.00",,"0.0","0","69","78","57",,"  240","  240",,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-04","5.82",,,"0.00",,"0.0","0","71","87","56",,"  360","  170",,"16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-05","11.86",,,"0.00",,"0.0","0","75","81","70",,"  240","  240",,"21.0","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-06","8.95",,,"0.01",,"0.0","0","77","87","68",,"  240","  230",,"17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-07","10.07",,,"0.00",,"0.0","0","77","85","71",,"  240","  240",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-08","7.16",,,"0.03",,"0.0","0","75","84","70",,"  220","  260",,"15.0","23.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-09","13.87",,,"0.71",,"0.0","0","74","78","65",,"  240","  240",,"31.1","38.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-10","9.84",,,"0.00",,"0.0","0","70","81","63",,"  320","  310",,"18.1","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-11","4.25",,,"0.00",,"0.0","0","72","84","61",,"   40","  350",,"10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-12","7.61",,,"0.00",,"0.0","0","78","90","67",,"  220","  230",,"16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-13","12.75",,,"0.00",,"0.0","0","81","87","74",,"  220","  210",,"21.9","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-14","17.22",,,"0.00",,"0.0","0","77","83","72",,"  230","  250",,"42.9","62.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-15","14.32",,,"0.00",,"0.0","0","76","81","66",,"  230","  230",,"31.1","45.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-16","6.26",,,"0.00",,"0.0","0","69","77","62",,"  210","  230",,"16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-17","8.72",,,"0.00",,"0.0","0","70","82","60",,"  260","  260",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-18","16.11",,,"0.01",,"0.0","0","79","85","71",,"  240","  230",,"28.0","36.9",,,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-19","6.71",,,"0.00",,"0.0","0","71","78","61",,"  320","  330",,"18.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-20","5.14",,,"0.00",,"0.0","0","69","82","55",,"  250","  270",,"14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-21","11.63",,,"0.00",,"0.0","0","74","87","60",,"  240","  240",,"19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-22","15.21",,,"0.00",,"0.0","0","80","85","75",,"  240","  250",,"25.1","34.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-23","8.28",,,"0.00",,"0.0","0","80","91","70",,"  280","  260",,"21.9","25.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-24","4.92",,,"0.00",,"0.0","0","78","89","66",,"  260","  250",,"15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-25","10.29",,,"1.04",,"0.0","0","76","80","71",,"  220","  340",,"21.9","29.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-26","8.95",,,"0.00",,"0.0","0","74","81","66",,"  230","  220",,"16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-27","10.74",,,"0.00",,"0.0","0","75","84","65",,"  230","  250",,"21.0","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-28","2.91",,,"0.00",,"0.0","0","77","85","68",,"   20","   30",,"13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-29","6.71",,,"0.00",,"0.0","0","76","84","68",,"   30","  360",,"15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-30","9.84",,,"0.00",,"0.0","0","73","82","68",,"  110","  110",,"19.9","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-07-31","7.38",,,"0.00",,"0.0","0","73","79","68",,"   40","   30",,"17.0","21.0",,,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-01","6.49",,,"0.00",,"0.0","0","72","83","65",,"   70","   20",,"15.0","19.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-02","6.49",,,"0.00",,"0.0","0","74","86","62",,"   30","   40",,"16.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-03","3.80",,,"0.00",,"0.0","0","75","87","60",,"  320","  320",,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-04","6.71",,,"0.00",,"0.0","0","78","91","65",,"  170","  190",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-05","13.65",,,"0.00",,"0.0","0","79","89","71",,"  230","  240",,"21.9","29.1",,,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-06","10.96",,,"0.00",,"0.0","0","77","85","70",,"  240","  210",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-07","8.50",,,"0.00",,"0.0","0","74","81","64",,"  220","  250",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-08","4.47",,,"0.00",,"0.0","0","73","86","60",,"   20","  360",,"14.1","18.1",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-09","8.95",,,"0.00",,"0.0","0","77","92","65",,"  180","  200",,"18.1","27.1",,,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-10","9.62",,,"0.37",,"0.0","0","81","89","72",,"  260","  250",,"23.0","30.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-11","9.40",,,"0.00",,"0.0","0","82","91","74",,"  220","  240",,"18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-12","13.87",,,"0.05",,"0.0","0","81","88","76",,"  240","  230",,"29.1","36.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-13","13.65",,,"0.06",,"0.0","0","82","92","76",,"  250","  240",,"29.1","38.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-14","9.62",,,"0.00",,"0.0","0","77","82","71",,"  230","  240",,"21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-15","3.80",,,"0.08",,"0.0","0","74","83","66",,"  180","  160",,"12.1","14.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-16","12.53",,,"0.72",,"0.0","0","76","87","68",,"  240","  250",,"33.1","44.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-17","5.59",,,"0.00",,"0.0","0","73","83","64",,"  290","  300",,"14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-18","7.83",,,"0.18",,"0.0","0","74","83","66",,"  260","  250",,"18.1","21.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-19","6.71",,,"0.00",,"0.0","0","76","86","70",,"  220","  210",,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-20","10.29",,,"0.00",,"0.0","0","78","89","70",,"  170","  180",,"21.0","27.1",,,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-21","14.32",,,"0.27",,"0.0","0","76","79","66",,"  240","  240",,"25.9","33.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-22","8.05",,,"0.01",,"0.0","0","67","73","60",,"  240","  240",,"18.1","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-23","9.17",,,"0.00",,"0.0","0","69","80","57",,"  260","  260",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-24","8.72",,,"0.00",,"0.0","0","73","84","61",,"  250","  260",,"18.1","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-25","10.74",,,"1.54",,"0.0","0","77","83","71",,"  240","  240",,"21.9","31.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-26","8.50",,,"0.00",,"0.0","0","75","80","69",,"  230","  230",,"18.1","21.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-27","5.59",,,"0.00",,"0.0","0","74","86","64",,"  110","  100",,"14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-28","10.29",,,"0.00",,"0.0","0","77","84","70",,"  240","  210",,"19.9","25.1",,,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-29","4.47",,,"0.00",,"0.0","0","74","82","65",,"  330","  350",,"13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-30","7.83",,,"0.00",,"0.0","0","71","81","60",,"  240","  220",,"16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-08-31","7.61",,,"0.89",,"0.0","0","71","78","65",,"  240","  220",,"17.0","21.9","    1",,"    1",,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-01","8.50",,,"0.00",,"0.0","0","68","73","59",,"  350","  340",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-02","6.26",,,"0.00",,"0.0","0","65","73","56",,"   30","   50",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-03","6.04",,,"0.00",,"0.0","0","63","75","51",,"   60","  130",,"13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-04","3.58",,,"0.00",,"0.0","0","66","82","53",,"   20","   30",,"12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-05","5.82",,,"0.00",,"0.0","0","70","83","58",,"  240","  230",,"14.1","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-06","6.26",,,"0.00",,"0.0","0","73","85","62",,"  230","  220",,"13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-07","10.07",,,"0.00",,"0.0","0","78","84","71",,"  240","  240",,"21.0","29.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-08","13.65",,,"0.00",,"0.0","0","79","84","75",,"  250","  250",,"29.1","38.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-09","5.14",,,"0.00",,"0.0","0","77","84","70",,"  270","  270",,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-10","11.86",,,"0.94",,"0.0","0","76","88","65",,"  260","  240",,"29.1","42.9","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-11","9.84",,,"0.06",,"0.0","0","67","71","59",,"  260","  300",,"21.0","27.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-12","4.92",,,"0.00",,"0.0","0","65","75","53",,"  220","  230",,"10.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-13","10.51",,,"0.00",,"0.0","0","67","79","57",,"  230","  240",,"21.0","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-14","7.83",,,"0.05",,"0.0","0","69","72","55",,"  350","  350",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-15","6.26",,,"0.00",,"0.0","0","60","70","50",,"   70","   70",,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-16","6.49",,,"0.00",,"0.0","0","63","80","50",,"  170","  150",,"15.0","19.9",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-17","11.41",,,"1.76",,"0.0","0","69","79","66",,"  220","  210",,"23.9","31.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-18","8.28",,,"0.00",,"0.0","0","71","77","66",,"  230","  240",,"18.1","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-19","5.82",,,"0.00",,"0.0","0","70","80","62",,"  210","  240",,"13.0","16.1",,,,,,,,,,,,,,,,,,
